FrameCounter,Acc,Gyr,Euler
301,0.8795032688967108,137.17942741782335,227.4055835089289
302,0.829514315729391,137.17988210161275,243.24550067954067
303,0.7554482113288773,135.00547724947438,243.09301829395736
304,0.7565857519144806,131.99730002746858,243.07367189407142
305,0.7902493277440987,124.11641758802328,243.40755357613176
306,0.7946288441782112,115.9964473043279,243.8481884928645
307,0.831416261568175,122.22271242830665,244.38685328943527
308,0.7618884432776231,130.004081819494,244.89890255484843
309,0.8154765477927614,134.0091195509225,241.48318744994148
310,0.9068279880991763,136.53946182175977,238.8017151338442
311,0.9294756586377075,137.48614018685922,236.841782600238
312,0.967659547568255,137.48587753543762,235.3701439305758
313,1.0371619931331846,138.35627206093676,234.33065007975102
314,1.1300097344713451,140.79837529884838,233.6472245405327
315,1.1850151897760637,140.56546894444978,233.1806565681497
316,1.2760070532720422,134.91230221861062,232.92168222392263
317,1.3551033170943092,129.7154767895353,232.98541382389618
318,1.3784284529855004,140.65868009839892,233.41449607820562
319,1.3246180581586529,142.74502026334142,234.01781592585078
320,1.2380730996189198,137.4288941910842,234.75908264744868
321,1.1542166174509878,131.07523487319884,235.60950267129022
322,1.0424399263266924,124.10440896514163,236.51151687048872
323,0.9932617983190535,119.34277780464419,237.41220860676452
324,1.0038515826555239,114.96604652461095,238.24679045484578
325,1.0437245805287907,113.36431214332721,238.97498422166623
326,1.0803554970471527,110.89829657524277,239.6315171511012
327,1.108134919583351,109.47878102201491,240.2570850581254
328,1.0943495785168467,106.07243116062739,240.81768546426068
329,1.070357884074294,101.07976225611112,241.3037232369101
330,1.086853255964208,97.58517649503096,241.70652537631244
331,1.0923923287903483,95.52819987169134,241.50970423468334
332,1.0526119892914008,90.8679054675081,241.32335286904922
333,1.0869397407400283,85.03712076854927,241.14181173543815
334,1.1232515301569812,91.81866024635418,241.04209081155463
335,1.1250626649213813,91.16487401886775,240.92834180002393
336,1.115362721270529,90.24452275524958,240.8124689470689
337,1.0886239019973796,88.59733498266938,240.71618311374675
338,1.0724444041534273,88.2796647725994,240.6526960767609
339,1.0092269318641869,85.7185764330077,240.6020654695648
340,1.0149916255812164,88.1570688365588,240.50879466201303
341,1.0216036413404173,89.29549970457161,240.4131840370766
342,1.0534296369478124,85.27782609577336,240.30554529571762
343,1.0922788105607468,79.64854003824551,240.16707960411844
344,1.1021224977288142,71.90666271191908,240.02346975756475
345,1.1146398521495633,66.4303971237566,239.9058578564502
346,1.1767875764130074,63.87271436401384,239.83063004806093
347,1.148774564481648,62.4004136048965,239.7064130284105
348,1.0913262573584492,58.79020941676246,239.5787532976895
349,1.0844948132656054,55.22132227337916,239.46938987617926
350,1.0859139008227126,49.89684606791262,239.36033643503356
