FrameCounter,Acc,Gyr,Euler
501,0.9959924698510526,0.4583664000000001,20.852517331439746
502,0.9950949703420272,0.3085473257566171,20.852517331439746
503,0.9911357122009075,0.26874112329169125,20.85054385487211
504,0.9904145596668094,0.35319503183130985,20.850031365907427
505,0.9946024331359742,0.4010706,20.857806303695423
506,0.9966288175644933,0.7448454000000001,20.861186765477342
507,1.0008721197036112,1.145916,20.857242840131132
508,0.9999214969186331,1.734085570852327,20.85083118956392
509,0.9958689672843511,2.450358567227164,20.842471674354343
510,0.9874021470505318,2.7904878123371333,20.83413559166283
511,0.9851994721882468,2.9383306272087903,20.823373229809697
512,0.9851345085824574,2.9771770998091465,20.81314868144763
513,0.9846364811441835,2.7123374221160685,20.802960137073235
514,0.9863883616507243,2.2673505288120404,20.79473608801701
515,0.9853689664283121,1.7198286648889303,20.78703073652866
516,0.9853983965889126,1.1080480372787813,20.783186466804995
517,0.9863721407258013,1.1358449798156962,20.7802775214782
518,0.984391182406669,1.1811831765213219,20.77594928712304
519,0.9854526878546732,1.1315013884567706,20.778431476663208
520,0.988243897021378,0.9740286000000001,20.779496309863543
521,0.9900191917331704,0.6009234200298738,20.782965328596223
522,0.9908662876493477,0.619748834306189,20.78976977927145
523,0.9919369939668546,1.2181254169145639,20.793593886782105
524,0.9952914146118211,1.4708402128527627,20.798856805420357
525,0.998614039556825,1.0626787811884455,20.807109202723645
526,0.9966809920932574,0.4287625066022448,20.809030005405212
527,0.9907396227061881,0.2143812533011224,20.808551201779036
528,0.9876279663922037,0.28069094880911283,20.81200749072973
529,0.985341565143783,0.16205699485403274,20.81200749072973
530,0.9862910320995522,0.16205699485403274,20.808474686834284
531,0.9863432465425005,0.46547327962434104,20.809940254076302
532,0.9842626681938109,0.766565559412605,20.811860795469798
533,0.9873307449887296,0.7470458343360199,20.81333085606763
534,0.9936000201288243,0.9131447909288868,20.81672879082874
535,0.997924345829883,0.6302538000000001,20.817630818189162
536,0.9969608818805279,0.5555033911491091,20.81717902090919
537,0.9947838961302098,0.3241139897080655,20.81717902090919
538,0.995375808426144,0.0,20.81717902090919
539,0.9964110597539552,0.3241139897080655,20.81717902090919
540,0.9938903360029214,0.5435556850844264,20.819556957315456
541,0.9918008872752635,0.753608588520407,20.82341343056875
542,0.992063002031625,0.4051424871350819,20.82296175875453
543,0.9890733036534755,0.3291393124835136,20.828337830653208
544,0.9889292189029506,0.4010706,20.83371409099346
545,0.994735140627896,0.6405865181261622,20.843092237688737
546,0.9968921706985164,0.8632482692506718,20.84547036771944
547,0.9906205126081329,0.5758156636126184,20.852779450494317
548,0.9908955545364001,0.9397209903291295,20.85233471201286
549,0.9926253069512181,1.0071682518679588,20.8495157152955
550,0.9954647155976951,0.8123081608759327,20.855946658757812
