FrameCounter,Acc,Gyr,Euler
601,1.0018991965262771,2.4240931435849573,94.10500020288181
602,1.0036827187911526,3.0258475602247317,94.19821102863516
603,1.003623933552802,3.290395581813336,94.23163915244065
604,0.9948230998524311,3.8626888990409003,94.27003408935002
605,0.9880759080151686,4.847170499271659,94.32122738956815
606,0.9860740337317477,5.7698321468451095,94.37978041489842
607,0.9870471113376503,6.972689352900242,94.46021392410204
608,0.9927910152695782,8.836193867535373,94.54617527200874
609,0.9986535935948961,10.084874627955712,94.6367664034886
610,1.0046262986802605,11.041600853723809,94.73200418498217
611,1.008758643085649,11.626812949390628,94.83226786681857
612,1.0120568165868948,11.915460266571005,94.94279214290886
613,1.0105340172403896,11.678508901060592,95.04314950143076
614,1.0069011868103044,11.271410586021078,95.14096155316695
615,1.0029546350658138,10.811916338663684,95.22861086262517
616,1.0028215195138166,10.515457449041774,95.31907328317322
617,1.0055769488209243,10.191246321031315,95.420123771735
618,1.009603882718366,9.86652974048204,95.50321699434667
619,1.0164969257208798,9.457973049337387,95.58408699834844
620,1.0225918051695895,8.681211855018944,95.65461670901024
621,1.0266396641470656,7.46913991083941,95.71220070778713
622,1.0247019078736994,6.664563127397714,95.78566067268461
623,1.0236444695303148,6.175998239789188,95.81751658170919
624,1.0215439295497772,5.703738615470769,95.84178009721506
625,1.0136626657818664,5.245304537862492,95.85326936812422
626,1.0096717288307127,4.889987582152919,95.86233599769774
627,1.0076214566988935,4.703493150138092,95.90019821722983
628,1.006576872374882,4.691962822356317,95.90184576570572
629,1.0034859241663532,4.6649478943130305,95.90097133279124
630,1.004407287906654,4.62253196992068,95.90783393642221
631,1.0083912931000545,4.733756665703323,95.91735060699399
632,1.0095053244039875,4.6705742469013165,95.9629035378728
633,1.0105552928959403,4.377414118874827,95.96981610149224
634,1.007609051170145,4.301384639845527,95.98438208141
635,1.0076631381567949,4.439222973892268,96.00166476048771
636,1.004745738980763,4.213871408281791,96.02125856632749
637,1.0017928927677615,3.7615030887702856,96.07741907722516
638,1.0027093297661092,3.499267986621945,96.09208660923454
639,1.005704230875062,2.8423568046415357,96.09929818031335
640,1.0048253579602775,2.2520966759563854,96.10404074876271
641,1.0047477295321448,1.982302199735217,96.11164763562101
642,1.0057246143950143,1.6022348147367413,96.1760502878349
643,1.0046720858071052,1.2773237345039354,96.18634332485067
644,1.0047815683022852,1.2565949958378952,96.20162537959351
645,1.003763916466417,1.2657055915371156,96.21425496069779
646,1.003652330241902,1.417419811825586,96.22688493111335
647,1.0044968889946846,1.59710436667936,96.2955837963484
648,1.0073132581277782,1.5126525252863194,96.30556647503606
649,1.0092502167450845,1.2487330104465888,96.31303559222566
650,1.0082514567309089,1.1657970667414461,96.32319146930654
