FrameCounter,Acc,Gyr,Euler
901,0.9985519515778836,6.819403787045333,106.82683845274856
902,0.9975795707611499,6.463006875191404,106.79761680909623
903,0.9983846953955174,6.765273007240497,106.76556470860196
904,1.0040941190944204,7.181429150240528,106.72828415119977
905,1.0108348035163806,6.785864543431168,106.6504221276644
906,1.0165382432550187,6.2871535314706,106.60626992866055
907,1.016317863662742,6.051152635116434,106.57010190224425
908,1.0144254531506984,5.6774905197743095,106.53409462115256
909,1.0136256705510176,5.472273836338245,106.5079043589993
910,1.0118067997399502,5.199416277339736,106.41865547737868
911,1.008945489112271,4.986380759220596,106.39065240027485
912,1.0068932416100527,5.060876748053373,106.35484842877115
913,1.0068420928824935,5.2789926154775,106.32189944155861
914,1.0065947546058442,5.620831869580104,106.2783111661489
915,1.0043729387035474,6.140281580871956,106.18103243349312
916,1.0022085611288698,6.177592663009192,106.13747569423656
917,1.0041483954077703,5.778076189788329,106.09676862863874
918,1.0042365259240473,5.1365293246444805,106.06603417148493
919,1.007264116307138,4.185339557384448,106.05093662634896
920,1.008349641741395,3.525903648423009,105.92706959767663
921,1.0075281633780764,3.127217151121674,105.91777786862711
922,1.0046357548883076,3.2274373731509836,105.9006853490546
923,0.9998039807882343,3.6994634016923538,105.8786183164178
924,0.9929320218423817,4.297948876105936,105.85871935245868
925,0.9920892096984021,4.796791235999202,105.80852927449618
926,0.9982033860892279,5.242800513593829,105.8056444436047
927,1.006181395176834,5.302880283768835,105.7977979448131
928,1.015086695804846,5.151845137464771,105.79509481167881
929,1.0241943175003463,4.876542443750917,105.78729563026019
930,1.0283253376242365,4.652263722483983,105.7761923599653
926,0.9982033860892279,5.242800513593829,105.8056444436047
927,1.006181395176834,5.302880283768835,105.7977979448131
928,1.015086695804846,5.151845137464771,105.79509481167881
929,1.0241943175003463,4.876542443750917,105.78729563026019
930,1.0283253376242365,4.652263722483983,105.7761923599653
926,0.9982033860892279,5.242800513593829,105.8056444436047
927,1.006181395176834,5.302880283768835,105.7977979448131
928,1.015086695804846,5.151845137464771,105.79509481167881
929,1.0241943175003463,4.876542443750917,105.78729563026019
930,1.0283253376242365,4.652263722483983,105.7761923599653
926,0.9982033860892279,5.242800513593829,105.8056444436047
927,1.006181395176834,5.302880283768835,105.7977979448131
928,1.015086695804846,5.151845137464771,105.79509481167881
929,1.0241943175003463,4.876542443750917,105.78729563026019
930,1.0283253376242365,4.652263722483983,105.7761923599653
926,0.9982033860892279,5.242800513593829,105.8056444436047
927,1.006181395176834,5.302880283768835,105.7977979448131
928,1.015086695804846,5.151845137464771,105.79509481167881
929,1.0241943175003463,4.876542443750917,105.78729563026019
930,1.0283253376242365,4.652263722483983,105.7761923599653
