FrameCounter,Acc,Gyr,Euler
1401,1.0132788362538714,0.4171197201942386,129.0987447509608
1402,1.0161599283577365,0.33896652403651895,129.09312324079949
1403,1.0159852361132025,0.2977177099809146,129.09312324079949
1404,1.0143204621814548,0.26874112329169125,129.08751865167483
1405,1.016514141564199,0.38435191087569737,129.0920158966261
1406,1.0188881194714168,0.42103642321366924,129.09090879725596
1407,1.0168760986472245,0.29215240224690947,129.0852872001614
1408,1.0144422112668616,0.19847847332060975,129.09090879725596
1409,1.0136518139874264,0.286479,129.0908921404685
1410,1.0132803165955608,0.3485167453834607,129.09092570834338
1411,1.0124865431204506,0.2864790000000001,129.09203280756847
1412,1.0127393544244245,0.2625623405030509,129.09876166102174
1413,1.0119500975838682,0.24974660208931773,129.09877882536705
1414,1.0133548243335107,0.3668721256831051,129.09877882536705
1415,1.0121284503461012,0.40514248713508194,129.1100047083757
1416,1.0129190490853648,0.46193350749496404,129.11453625737525
1417,1.0138890471841582,0.4759346595249814,129.11455367387902
1418,1.013278342806161,0.4928771080354209,129.12019293798804
1419,1.0144993839327847,0.4793710554829108,129.12019293798804
1420,1.0130967377304105,0.4654732796243411,129.1314361531697
1421,1.0116941237350348,0.5156622,129.13145407583858
1422,1.0137080447545044,0.6170946515132344,129.13709387298275
1423,1.0153703757742787,0.5613818976182258,129.13821926076588
1424,1.0167743112411918,0.40514248713508194,129.1438408415226
1425,1.017738669796918,0.24308549228104914,129.1595988759826
1426,1.0191417958262727,0.24974660208931773,129.1595988759826
1427,1.0197553628199265,0.3623704567229509,129.15847392865408
1428,1.0177391610820525,0.5188355357976939,129.15847392865408
1429,1.0171278189096984,0.4400973905407301,129.15734947986988
1430,1.0165180765731616,0.36687212568310507,129.16859301892455
1431,1.014934480643948,0.35319503183130985,129.16295332636426
1432,1.014934480643948,0.3291393124835137,129.16295332636426
1433,1.0163375423549008,0.36687212568310507,129.15843783664354
1434,1.0141444670262714,0.33896652403651895,129.1584201718882
1435,1.0133528506892355,0.33408905357667734,129.1640418900771
1436,1.0125635782507685,0.23623663530426445,129.1640418900771
1437,1.0119500975838682,0.18118522836147544,129.1584201718882
1438,1.0119500975838682,0.20658294476872963,129.1584027612997
1439,1.0125635782507685,0.2143812533011224,129.15388762083782
1440,1.0131786614413076,0.14034547440455641,129.1820134295896
1441,1.0137938646490223,0.14034547440455641,129.1820134295896
1442,1.0151970252123477,0.18118522836147544,129.1820134295896
1443,1.014582180013034,0.18118522836147544,129.17749835199643
1444,1.0167743112411918,0.12811730362523246,129.17640939341308
1445,1.016335574502831,0.1145916,129.18761773089176
1446,1.0169493596044985,0.2291832000000001,129.18761773089176
1447,1.0171278189096984,0.3437748,129.1864942981192
1448,1.0155461584782841,0.46547327962434115,129.1864942981192
1449,1.0155456661322524,0.6090627084572819,129.1797495573397
1450,1.014934480643948,0.6557804048542776,129.18535471920137
