FrameCounter,Acc,Gyr,Euler
1,1.0086510794124992,0.9131447909288866,88.21420161828351
2,1.014738389931119,1.021730476128377,88.22003863673899
3,1.0139299778584319,0.9553118956361426,88.2260750818581
4,1.0101707776410878,0.9256419772698513,88.22546726988477
5,1.007038231647637,0.9604526245665843,88.32521183493567
6,1.004721852056578,0.8203510120772691,88.32963184421749
7,1.0024021149219509,0.9874179374505407,88.32760834923538
8,1.0010799168897555,0.9604526245665843,88.32699974928995
9,1.0009140822268412,1.0329147238436482,88.33142375722079
10,1.0028778589638918,1.002267160730032,88.40114764536443
11,1.0032228067582993,1.0533704665512131,88.40556979944783
12,1.0051790885210454,1.185344727321938,88.40999358892309
13,1.0086560365159174,1.1700133447597425,88.41441901354487
14,1.0081314398430394,1.1300498145577298,88.41784639791018
15,1.0064631140782059,1.3952439061685666,88.46742001024475
16,1.0057952077833736,1.3190483727859263,88.46521152718606
17,1.0066171069478205,1.2275215648683164,88.46803970406238
18,1.008264846158984,1.0439791605278717,88.46663444004636
19,1.008429472000893,1.0006281291170063,88.47087113007818
20,1.009743036618723,0.9274135424834382,88.53234811631977
21,1.0100737596829252,0.7980381490518859,88.53658685279083
22,1.0104043744956768,0.7622710406950274,88.54082649864317
23,1.0107427961652757,0.7359778767806814,88.54003027122404
24,1.009932175940543,0.7814105308741622,88.54427123521334
25,1.0086034899800813,0.7644213158853695,88.63560204746395
26,1.008099201467792,0.8783279819893023,88.63480889368394
27,1.0061272285352383,0.753608588520407,88.63322367597466
28,1.0071132011844546,0.6993843692479551,88.63243161206488
29,1.006294688448667,0.521989580263936,88.63163991146465
30,1.0063006508991237,0.5405274961460889,88.74740312707337
31,1.0046720858071054,0.5405274961460889,88.75225651473717
32,1.0050144277571342,0.4689863353466494,88.75146810235269
33,1.004029382040187,0.6328527957685579,88.75068005285547
34,1.0050144277571342,0.7536085885204069,88.75492537645933
35,1.0061674810885115,0.7687038217513947,88.80779394571483
36,1.0058235431724594,1.028136372588812,88.81125383245498
37,1.0066325049391163,0.9344662185291881,88.81611112334664
38,1.0064655980211146,0.7687038217513947,88.8147158021574
39,1.007119158789068,0.6557804048542775,88.81957401253635
40,1.0092581433904806,0.6730732503036503,88.89502899822978
41,1.007448758002113,0.6875496,88.90631453718267
42,1.0076204642622142,0.6302538000000001,88.91195732331441
43,1.0079618048319092,0.5313393905942229,88.91760012054701
44,1.0079652771797252,0.18118522836147544,88.91760012054701
45,1.0081373914303546,0.1718874,89.07471917366898
46,1.0064735465972268,0.24308549228104923,89.07533814368682
47,1.0064790112068904,0.2143812533011224,89.07533814368682
48,1.0056629654113747,0.3085473257566172,89.07517782736377
49,1.0036921838890647,0.2806909488091129,89.06953543036667
50,1.0046775602152165,0.38435191087569737,89.12512617388397
